"ID","SalePrice"
1600,254268.274817463
1601,97311.6928501238
1602,132273.639830968
1603,120314.560901797
1604,274861.920441782
1605,265783.309976649
1606,164143.333298439
1607,167588.874868078
1608,226327.452828679
1609,223903.81955157
1610,170508.488876216
1611,139633.865431777
1612,169068.12674813
1613,168599.224537805
1614,126460.815373741
1615,107681.422231735
1616,99146.5353926462
1617,103666.758723374
1618,140910.033786054
1619,146676.034507412
1620,141130.516270984
1621,162796.999343228
1622,147109.35860927
1623,265470.524499231
1624,182597.860906509
1625,166523.764859079
1626,153132.593695915
1627,199258.913200502
1628,279773.035494334
1629,211972.483744061
1630,279632.989529801
1631,280221.095768175
1632,284731.715377931
1633,212765.862010507
1634,184853.219711194
1635,197480.439810539
1636,182597.860906509
1637,144458.854404022
1638,207360.458560418
1639,158138.222114365
1640,220693.947467563
1641,151985.860742297
1642,202524.04302236
1643,241735.624726331
1644,247024.149260056
1645,154276.10718401
1646,159146.308361764
1647,200684.242050404
1648,146948.927844789
1649,149870.830993605
1650,130914.447582116
1651,132276.833755319
1652,116874.046050729
1653,122034.587577839
1654,152046.511112276
1655,179417.616124888
1656,151813.442276773
1657,151985.860742297
1658,151985.860742297
1659,188818.061160121
1660,141122.897877669
1661,322417.289821515
1662,365642.423174868
1663,368897.834697674
1664,345405.007747265
1665,368897.834697674
1666,279632.989529801
1667,278451.89318644
1668,353661.779087455
1669,323260.156226
1670,353661.779087455
1671,212425.950767908
1672,324530.575286881
1673,279773.035494334
1674,280091.636508785
1675,197172.408841886
1676,197172.408841886
1677,213752.444268644
1678,368826.343948536
1679,279773.035494334
1680,353661.779087455
1681,368897.834697674
1682,261787.051668673
1683,206001.787149239
1684,206106.615540364
1685,197172.408841886
1686,206106.615540364
1687,212177.138247579
1688,212177.138247579
1689,212177.138247579
1690,212425.950767908
1691,212425.950767908
1692,276444.704250742
1693,212177.138247579
1694,198433.49477846
1695,206375.998821196
1696,212358.546800768
1697,225009.695506383
1698,262574.721934281
1699,284673.763277949
1700,210133.150951466
1701,277898.562303863
1702,295624.448549262
1703,288002.826319329
1704,272285.329963695
1705,280091.636508785
1706,314351.587076492
1707,216151.625784978
1708,216628.965157346
1709,301026.053793409
1710,255964.935341366
1711,255964.935341366
1712,264450.561775854
1713,205490.346884303
1714,205592.256672768
1715,205592.256672768
1716,223647.33337847
1717,210616.16711507
1718,181491.500900266
1719,212177.138247579
1720,279632.989529801
1721,205697.802726587
1722,169068.12674813
1723,169386.007086387
1724,228207.063857436
1725,219963.528935082
1726,175655.200378469
1727,181324.326930422
1728,210732.356670375
1729,195369.222195467
1730,164395.556506487
1731,145704.466596936
1732,148432.355242007
1733,145704.448530202
1734,144400.657192986
1735,150982.427823617
1736,140389.407546576
1737,269620.314823884
1738,216617.310190692
1739,201244.672597006
1740,208721.735045807
1741,208721.735045807
1742,182917.894360852
1743,198713.149654531
1744,278272.956036815
1745,186746.361307381
1746,243222.512961869
1747,208331.986733338
1748,161069.258119895
1749,141299.642669424
1750,152926.367420813
1751,219942.17586808
1752,140446.372423251
1753,138002.264051876
1754,179542.556734331
1755,150943.821268592
1756,133777.806770018
1757,141311.688549078
1758,136907.172301759
1759,148284.925453089
1760,140330.336920111
1761,145187.38724037
1762,148830.212883212
1763,154321.459644923
1764,136065.439237047
1765,151035.808050394
1766,168304.14779749
1767,179069.192019743
1768,137290.776083802
1769,205769.76331498
1770,177255.009934874
1771,136661.014011717
1772,136065.439237047
1773,127615.088533885
1774,136656.899568956
1775,180832.65278689
1776,132727.956823564
1777,133215.923266548
1778,138376.448244881
1779,135694.993277646
1780,195784.721909381
1781,135080.924654514
1782,128219.300318069
1783,133889.776964207
1784,121629.244266408
1785,131731.959632504
1786,112952.494174175
1787,194587.333133707
1788,107757.916699874
1789,129759.21896561
1790,110361.422929069
1791,152926.367420813
1792,159679.383916283
1793,160517.537263303
1794,162104.465914925
1795,167339.221350591
1796,174091.596648356
1797,139023.565718388
1798,139695.687025434
1799,136257.875844854
1800,138722.986934731
1801,125311.736012823
1802,155846.007226397
1803,150830.220638271
1804,157630.6696607
1805,154492.251087798
1806,123822.767009448
1807,119741.50296037
1808,126271.296697192
1809,126271.296697192
1810,119028.338847292
1811,109509.740423266
1812,112571.136767896
1813,124419.652584099
1814,109509.740423266
1815,91583.0196402909
1816,121972.351656943
1817,98419.6258817076
1818,134586.337458099
1819,134093.557049233
1820,100287.4004084
1821,126975.377564821
1822,132480.436687818
1823,94489.3596857542
1824,146388.344773913
1825,132753.121273982
1826,112281.365106574
1827,117752.320379709
1828,119104.276671726
1829,112299.835840568
1830,125843.166013419
1831,153593.853631896
1832,98481.3932255798
1833,118185.506536605
1834,129401.469590236
1835,151352.289720773
1836,123453.10747866
1837,108572.699015143
1838,137275.256549416
1839,154863.891615928
1840,163491.441948736
1841,152092.689527787
1842,112285.991789057
1843,140446.372423251
1844,169463.89136067
1845,138589.374114722
1846,150184.894096249
1847,136661.014011717
1848,88929.815129628
1849,137460.658285021
1850,136661.014011717
1851,160999.171754936
1852,136416.666421198
1853,145819.757882665
1854,219976.761540545
1855,170917.44825909
1856,213645.567902684
1857,137624.6721613
1858,141670.801918624
1859,141123.451179148
1860,141670.801918624
1861,141123.451179148
1862,206610.186001028
1863,206610.186001028
1864,206610.186001028
1865,365642.423174868
1866,353661.779087455
1867,288002.826319329
1868,278451.89318644
1869,215515.07924665
1870,295624.448549262
1871,269361.90713575
1872,197172.408841886
1873,219973.207922891
1874,182251.112161377
1875,226386.094591568
1876,184853.219711194
1877,212318.623859074
1878,206883.345751802
1879,152092.689527787
1880,156909.359412972
1881,206717.884434273
1882,279773.035494334
1883,206717.884434273
1884,206883.345751802
1885,263884.319952087
1886,261787.051668673
1887,210241.698747173
1888,272285.329963695
1889,187700.140003745
1890,132103.769613707
1891,150604.849540788
1892,129385.568404076
1893,131080.983896848
1894,138722.986934731
1895,136661.014011717
1896,130985.787144068
1897,111350.407770107
1898,152979.900565044
1899,149545.183495151
1900,188922.07987973
1901,135706.984461278
1902,148531.803248498
1903,207143.544541031
1904,136416.666421198
1905,168305.202508651
1906,145342.588066924
1907,149290.964872945
1908,133312.163747974
1909,133312.163747974
1910,133312.163747974
1911,188997.339703126
1912,205517.345604184
1913,122779.428715207
1914,118144.365041779
1915,275762.899408534
1916,181204.967346088
1917,262574.721934281
1918,157695.876738717
1919,166264.010138653
1920,162796.999343228
1921,345647.002704902
1922,345647.002704902
1923,178154.309289206
1924,220903.342348074
1925,212425.950767908
1926,324791.460164459
1927,150326.75693681
1928,147109.35860927
1929,152085.099142963
1930,182597.860906509
1931,162266.372425907
1932,164371.390429355
1933,150191.056684395
1934,199258.913200502
1935,183156.873647416
1936,199073.178402695
1937,199274.973146457
1938,180772.858166934
1939,284574.325037849
1940,262504.561749098
1941,199073.178402695
1942,179712.274237484
1943,254516.464025954
1944,283872.113570051
1945,333567.028220573
1946,181204.967346088
1947,323820.986631821
1948,160108.834811637
1949,220971.651052505
1950,219034.077749555
1951,200936.162400674
1952,181277.78243964
1953,152046.511112276
1954,191407.729907743
1955,141495.280902609
1956,219481.310703646
1957,152046.511112276
1958,285500.585498148
1959,143208.782879987
1960,131893.843079043
1961,139345.590420251
1962,116874.046050729
1963,122034.587577839
1964,116619.824728573
1965,158279.928979202
1966,188544.936878753
1967,272285.329963695
1968,272285.329963695
1969,318933.66770393
1970,321886.157777409
1971,341063.336512747
1972,326320.425070688
1973,272285.329963695
1974,279632.989529801
1975,340535.371425164
1976,279773.035494334
1977,262530.99486922
1978,279773.035494334
1979,353661.779087455
1980,212484.093738296
1981,318933.66770393
1982,269999.909830782
1983,269999.909830782
1984,206001.787149239
1985,206001.787149239
1986,167740.490064357
1987,215515.07924665
1988,197124.652755284
1989,212318.623859074
1990,212425.950767908
1991,225896.490837922
1992,212271.65325568
1993,206717.884434273
1994,212358.546800768
1995,212358.546800768
1996,267766.172075988
1997,310202.756461375
1998,280221.095768175
1999,219963.528935082
2000,305014.414065724
2001,213645.567902684
2002,213353.787310044
2003,272285.329963695
2004,272285.329963695
2005,269999.909830782
2006,261274.644509288
2007,261274.644509288
2008,208980.057218899
2009,182754.895059848
2010,206001.787149239
2011,181487.056548215
2012,215515.07924665
2013,197906.748141749
2014,195863.961314146
2015,217523.642804534
2016,184652.153348057
2017,212497.480290076
2018,138521.69993189
2019,143235.763000345
2020,139018.058307765
2021,138521.69993189
2022,153132.593695915
2023,136617.962293078
2024,196532.677837656
2025,333155.921104344
2026,204539.531760786
2027,182932.704768773
2028,208980.057218899
2029,182609.18188853
2030,301725.321162359
2031,301857.337742471
2032,301857.337742471
2033,303440.23371006
2034,198713.149654531
2035,206658.338255089
2036,241253.405353659
2037,241253.405353659
2038,361282.448624065
2039,284731.715377931
2040,283915.186649371
2041,256872.464909581
2042,202660.494054504
2043,171340.572126137
2044,151891.036013582
2045,218625.616914294
2046,140636.94145222
2047,140898.611504859
2048,141489.301541356
2049,144400.657192986
2050,205820.305053346
2051,147917.794478196
2052,138589.374114722
2053,147820.469107417
2054,129862.698369434
2055,140627.249002526
2056,137909.179904004
2057,135694.993277646
2058,160964.232868948
2059,138109.391630754
2060,141311.688549078
2061,166737.205792936
2062,136661.014011717
2063,135698.014750878
2064,147914.233365073
2065,135694.993277646
2066,149813.767043713
2067,115962.234263645
2068,138511.875176335
2069,123636.25245791
2070,132006.18294703
2071,122375.905080589
2072,126509.993293724
2073,149942.815224772
2074,219252.910811086
2075,168305.202508651
2076,136434.810737656
2077,140395.479142497
2078,138577.250423748
2079,145864.642999467
2080,158780.756589279
2081,145939.911325268
2082,138589.374114722
2083,136743.544554152
2084,136424.004170449
2085,138521.69993189
2086,172289.984737998
2087,124525.196666049
2088,112571.136767896
2089,108958.737586249
2090,134111.308982395
2091,107516.211447037
2092,108127.969661817
2093,112058.576454244
2094,150951.061631901
2095,124709.349607958
2096,118921.912645481
2097,148294.503916195
2098,119484.76979361
2099,97615.935068615
2100,91256.4692446684
2101,112516.217964063
2102,153509.295314062
2103,124829.615877362
2104,112058.576454244
2105,139762.708362396
2106,86284.5851413051
2107,166982.909392476
2108,120985.409557527
2109,108199.825097199
2110,146463.208259953
2111,162134.452690765
2112,128683.403869974
2113,120229.010664745
2114,144586.014270799
2115,130200.913467217
2116,129172.5177988
2117,130005.925250832
2118,119741.782651309
2119,130436.983540231
2120,122870.916701769
2121,111616.822493749
2122,114002.059554378
2123,118962.929891954
2124,149301.167181729
2125,112586.978325404
2126,131282.625822831
2127,129376.04730689
2128,129376.04730689
2129,130387.742272265
2130,126843.803295084
2131,127200.132250146
2132,120301.86585269
2133,130443.537504376
2134,123282.631484812
2135,126323.658954363
2136,90703.9801963009
2137,133657.259482637
2138,140550.416245668
2139,151985.860742297
2140,148887.351157418
2141,177058.160491834
2142,145499.55332638
2143,151887.322312812
2144,121056.034993361
2145,143309.074878011
2146,157031.569889576
2147,113541.102734053
2148,133084.70248177
2149,142784.239735223
2150,207670.19822861
2151,179627.429856384
2152,133517.861557967
2153,137213.632677575
2154,142996.778133636
2155,158571.408108353
2156,197906.748141749
2157,210732.356670375
2158,216331.924022584
2159,219963.528935082
2160,213752.444268644
2161,278451.89318644
2162,368897.834697674
2163,368897.834697674
2164,284731.715377931
2165,173311.342067154
2166,182251.112161377
2167,216801.719451646
2168,199258.913200502
2169,212271.65325568
2170,212271.65325568
2171,154688.780520006
2172,150170.547812063
2173,150170.547812063
2174,206883.345751802
2175,319837.800968246
2176,276444.704250742
2177,212425.950767908
2178,277569.009681743
2179,150470.167546821
2180,157137.005626473
2181,205697.802726587
2182,223647.33337847
2183,215515.07924665
2184,138213.204974084
2185,143384.111370788
2186,157375.446387588
2187,170491.321131172
2188,164082.922614591
2189,147565.832185381
2190,126099.691921487
2191,126099.691921487
2192,126099.691921487
2193,134529.061888748
2194,136572.12079286
2195,125597.532577067
2196,132926.632888358
2197,122505.765607909
2198,188785.625151113
2199,154900.697717732
2200,152218.700631702
2201,145124.705059429
2202,245332.091665572
2203,157877.549619243
2204,158239.270767848
2205,141939.973581476
2206,160823.396618177
2207,256182.703650865
2208,206333.973014984
2209,147917.794478196
2210,133312.163747974
2211,125230.1119425
2212,124858.226960981
2213,122029.722407063
2214,117690.413936011
2215,122029.722407063
2216,118584.739398169
2217,121863.43827972
2218,121290.323407515
2219,119811.922091384
2220,116743.733512857
2221,275762.899408534
2222,217394.175451215
2223,219963.528935082
2224,211972.483744061
2225,138820.882613672
2226,161252.177368549
2227,219921.064475099
2228,281226.977907113
2229,279537.710994582
2230,170508.488876216
2231,245585.386627729
2232,201075.755961323
2233,175465.592336992
2234,279773.035494334
2235,198512.798557039
2236,279537.710994582
2237,282361.153680869
2238,190425.95683715
2239,174432.483705183
2240,157137.005626473
2241,131057.750821263
2242,122635.577067738
2243,123898.743955231
2244,108075.437330726
2245,104506.481054743
2246,149942.815224772
2247,135646.650341937
2248,145087.013770514
2249,143979.462323969
2250,145961.402030027
2251,123526.892393508
2252,155559.950160327
2253,201727.914410492
2254,197480.439810539
2255,198512.798557039
2256,211972.483744061
2257,184113.206671978
2258,215498.969349422
2259,195863.961314146
2260,150530.322554715
2261,263812.286230952
2262,259763.781551561
2263,282361.153680869
2264,323260.156226
2265,147109.35860927
2266,329631.955657644
2267,281226.977907113
2268,362278.75224094
2269,171593.877791307
2270,198384.768611657
2271,189279.27000143
2272,201093.183956399
2273,159637.278444829
2274,150828.746239049
2275,168133.640579335
2276,207810.640951949
2277,159146.308361764
2278,140518.05945258
2279,139960.754646793
2280,133344.282942149
2281,172596.722869627
2282,174285.955756161
2283,122830.421166169
2284,116874.046050729
2285,196402.469556062
2286,140628.315253192
2287,321886.157777409
2288,269999.909830782
2289,272285.329963695
2290,322417.289821515
2291,269999.909830782
2292,341063.336512747
2293,322417.289821515
2294,326320.425070688
2295,367708.47519441
2296,278451.89318644
2297,278451.89318644
2298,329631.955657644
2299,279632.989529801
2300,265553.785790728
2301,272285.329963695
2302,212484.093738296
2303,282361.153680869
2304,280091.636508785
2305,181487.056548215
2306,181487.056548215
2307,197172.408841886
2308,269999.909830782
2309,326320.425070688
2310,269999.909830782
2311,206001.787149239
2312,199816.700427754
2313,181487.056548215
2314,213353.787310044
2315,197213.597874369
2316,197213.597874369
2317,197172.408841886
2318,199816.700427754
2319,215515.07924665
2320,223647.33337847
2321,265553.785790728
2322,215515.07924665
2323,212177.138247579
2324,212177.138247579
2325,213353.787310044
2326,212425.950767908
2327,206001.787149239
2328,212318.623859074
2329,198433.49477846
2330,198512.798557039
2331,284574.325037849
2332,327890.143474582
2333,280221.095768175
2334,207670.246713238
2335,263796.121672654
2336,285500.585498148
2337,223647.33337847
2338,272285.329963695
2339,269999.909830782
2340,367708.47519441
2341,215515.07924665
2342,269361.90713575
2343,206106.615540364
2344,210616.16711507
2345,269999.909830782
2346,261274.644509288
2347,205490.346884303
2348,261274.644509288
2349,177574.059818303
2350,266421.243319227
2351,261274.644509288
2352,265233.103180739
2353,183110.510260254
2354,184115.943892091
2355,210616.16711507
2356,169386.007086387
2357,213353.787310044
2358,195863.961314146
2359,151690.864872742
2360,142889.399018305
2361,141306.142680864
2362,220026.263709929
2363,148675.352695713
2364,180895.441895128
2365,267906.602483406
2366,265233.103180739
2367,265233.103180739
2368,205490.346884303
2369,265233.103180739
2370,182609.18188853
2371,182917.894360852
2372,207559.43400575
2373,267785.198028925
2374,266426.907293384
2375,284673.763277949
2376,191407.729907743
2377,248814.11051414
2378,156535.987972781
2379,155839.224082234
2380,171340.572126137
2381,151891.036013582
2382,218638.54101084
2383,214566.132251574
2384,214566.132251574
2385,183690.069733086
2386,150333.264147562
2387,140446.372423251
2388,137537.529989793
2389,147917.794478196
2390,145704.448530202
2391,147962.195210974
2392,141471.729154925
2393,192373.153462249
2394,150680.157430901
2395,160123.341666251
2396,167308.91143288
2397,160320.287041375
2398,133517.861557967
2399,95552.3737671826
2400,113238.885555558
2401,142565.967244806
2402,136743.544554152
2403,139018.058307765
2404,149230.825818204
2405,167165.344502752
2406,163986.705410074
2407,148284.925453089
2408,141261.034555052
2409,138879.207159697
2410,153911.969336572
2411,138511.875176335
2412,148343.192829038
2413,136065.439237047
2414,142823.88772072
2415,138270.711443547
2416,149191.372947787
2417,158727.198152784
2418,139615.079179815
2419,123343.492522044
2420,136065.439237047
2421,127539.287493703
2422,133232.724771186
2423,120730.355784425
2424,147914.233365073
2425,125400.301025489
2426,120751.24165586
2427,140611.996633431
2428,199864.524287078
2429,147962.195210974
2430,171455.281866347
2431,113080.505697127
2432,141311.688549078
2433,139695.687025434
2434,138879.207159697
2435,138879.207159697
2436,140330.336920111
2437,138577.250423748
2438,138577.250423748
2439,120192.327261881
2440,123453.10747866
2441,112201.521778193
2442,119136.959463511
2443,120437.755215615
2444,127436.174171986
2445,108240.978124008
2446,117632.957343059
2447,249447.76083326
2448,123453.10747866
2449,123505.114997885
2450,129376.04730689
2451,122029.722407063
2452,181641.492514388
2453,108255.102682428
2454,114010.787301549
2455,139208.432251962
2456,132371.499010729
2457,121376.35867126
2458,124744.8176448
2459,121376.35867126
2460,119718.327152883
2461,120463.861997327
2462,122029.722407063
2463,118031.916768544
2464,130047.858632904
2465,160338.780619254
2466,125487.718971829
2467,160424.507392033
2468,105966.792630203
2469,97963.2314137791
2470,125212.659530711
2471,171309.440227601
2472,120620.702906595
2473,108199.825097199
2474,93837.2026574865
2475,200974.643709826
2476,145949.580293465
2477,138521.69993189
2478,138614.938374532
2479,113649.943519222
2480,151563.547166364
2481,139262.029837739
2482,140401.02503142
2483,146286.93770182
2484,145499.55332638
2485,141122.897877669
2486,138900.834836832
2487,121056.034993361
2488,203608.218604867
2489,145939.911325268
2490,139695.687025434
2491,123431.519273847
2492,155800.643492644
2493,147232.790122655
2494,147418.927473692
2495,118309.513800017
2496,180832.65278689
2497,149384.189020222
2498,135441.47075321
2499,136873.653982968
2500,145961.402030027
2501,135807.250433354
2502,135807.250433354
2503,109507.493138734
2504,155800.643492644
2505,210732.356670375
2506,272285.329963695
2507,280091.636508785
2508,278451.89318644
2509,212484.093738296
2510,269999.909830782
2511,206106.615540364
2512,206106.615540364
2513,221700.463965688
2514,263556.870910386
2515,178799.4225835
2516,200004.574074309
2517,194307.843066386
2518,189248.627737884
2519,212358.546800768
2520,212765.862010507
2521,212326.117649453
2522,206610.186001028
2523,152128.292503776
2524,150889.701741675
2525,145360.059373477
2526,152383.449463161
2527,145559.768883009
2528,143286.921559866
2529,139632.353751786
2530,134572.935879098
2531,206610.186001028
2532,206001.787149239
2533,206717.884434273
2534,265470.524499231
2535,262530.99486922
2536,219963.528935082
2537,277569.009681743
2538,213752.444268644
2539,206106.615540364
2540,184115.943892091
2541,210616.16711507
2542,183637.400651834
2543,146964.561950237
2544,131967.283757049
2545,130881.657249922
2546,154299.420742709
2547,157375.446387588
2548,153882.711404869
2549,169312.441093748
2550,287330.379520351
2551,150604.849540788
2552,141311.688549078
2553,112285.970564458
2554,133592.071878455
2555,161012.946611508
2556,126099.691921487
2557,125929.659041193
2558,135621.129115854
2559,125487.718971829
2560,151991.109598478
2561,189447.789228266
2562,153624.78951926
2563,150253.593462291
2564,184352.955348173
2565,154035.6871996
2566,136893.646351868
2567,140208.023116883
2568,158996.201585963
2569,171455.281866347
2570,133312.163747974
2571,177361.641926277
2572,228418.055988375
2573,210429.564618469
2574,249995.138145175
2575,130200.913467217
2576,120419.56773984
2577,118339.626688868
2578,120588.967999371
2579,91573.0836421947
2580,130907.814928184
2581,131543.205627686
2582,140525.953480831
2583,272498.544083191
2584,170763.478536683
2585,170071.605356609
2586,212318.623859074
2587,214711.670469988
2588,207931.492312759
2589,169733.627793494
2590,220099.873040018
2591,158024.991215798
2592,239895.5198884
2593,281226.977907113
2594,203617.917268501
2595,276303.380873367
2596,261787.051668673
2597,199274.973146457
2598,212425.950767908
2599,362278.75224094
2600,122492.875538942
2601,172059.945386171
2602,100136.64843729
2603,102317.604236357
2604,104111.605486945
2605,100191.74803666
2606,142889.399018305
2607,186158.078497216
2608,154871.840702284
2609,157698.313181601
2610,140910.033786054
2611,113137.911554714
2612,153551.465204761
2613,157368.743255347
2614,145961.402030027
2615,165831.864127479
2616,168546.400316142
2617,146741.096382369
2618,196611.383119671
2619,189175.670801602
2620,199258.913200502
2621,197906.748141749
2622,199274.973146457
2623,283872.113570051
2624,240317.005195474
2625,284673.763277949
2626,192767.899909146
2627,259964.847014228
2628,331055.818872229
2629,362278.75224094
2630,329631.955657644
2631,373115.293200804
2632,331055.818872229
2633,317744.314574298
2634,331055.818872229
2635,170734.255992842
2636,179327.120249737
2637,200185.185103828
2638,204121.705806434
2639,158279.928979202
2640,159146.308361764
2641,124378.536619187
2642,171788.843224955
2643,116874.046050729
2644,119458.674458318
2645,127130.955088356
2646,115901.073791976
2647,115901.073791976
2648,152722.724512773
2649,140921.493042887
2650,196528.976008413
2651,152046.511112276
2652,323260.156226
2653,267935.108433898
2654,210616.16711507
2655,331055.818872229
2656,326320.425070688
2657,326320.425070688
2658,282361.153680869
2659,280091.636508785
2660,282361.153680869
2661,326320.425070688
2662,323685.525244375
2663,279632.989529801
2664,314351.587076492
2665,321886.157777409
2666,321886.157777409
2667,181487.056548215
2668,210616.16711507
2669,197213.597874369
2670,279632.989529801
2671,213353.787310044
2672,210616.16711507
2673,206717.884434273
2674,167740.490064357
2675,206106.615540364
2676,212177.138247579
2677,198433.49477846
2678,213353.787310044
2679,280221.095768175
2680,262574.721934281
2681,319775.471952249
2682,284731.715377931
2683,355526.553327176
2684,284673.763277949
2685,277898.562303863
2686,282361.153680869
2687,280091.636508785
2688,269999.909830782
2689,255964.935341366
2690,300212.525818023
2691,182932.704768773
2692,197172.408841886
2693,212484.093738296
2694,181487.056548215
2695,206106.615540364
2696,212484.093738296
2697,199258.913200502
2698,196355.594622737
2699,181324.326930422
2700,179712.274237484
2701,197480.439810539
2702,136680.518023051
2703,128253.594168312
2704,148544.773782671
2705,144400.657192986
2706,140898.611504859
2707,149142.252821961
2708,148830.212883212
2709,149262.268892746
2710,149014.849127738
2711,219208.643757761
2712,265450.43492187
2713,201244.672597006
2714,200941.428691279
2715,182917.894360852
2716,205592.256672768
2717,212530.106668776
2718,264001.089076955
2719,148971.413631813
2720,192290.418151882
2721,139018.058307765
2722,139018.058307765
2723,161245.542912076
2724,140898.611504859
2725,145067.687573895
2726,140921.493042887
2727,160163.780663909
2728,168746.079430609
2729,141008.4338645
2730,141471.729154925
2731,154358.179937827
2732,134608.539014644
2733,140330.336920111
2734,135698.014750878
2735,132727.956823564
2736,134718.972295032
2737,136416.666421198
2738,145499.55332638
2739,167308.91143288
2740,178230.23513182
2741,138511.875176335
2742,166737.205792936
2743,137213.632677575
2744,150606.576986906
2745,155813.905575633
2746,135698.014750878
2747,148478.28015799
2748,137290.776083802
2749,136661.014011717
2750,146135.426036527
2751,135807.250433354
2752,179297.824262911
2753,136661.014011717
2754,125549.006629341
2755,145559.91788203
2756,120026.9395553
2757,97290.6341251843
2758,121629.244266408
2759,149639.56412875
2760,104822.302555565
2761,150333.264147562
2762,150365.763300385
2763,154321.459644923
2764,185887.665627892
2765,218053.203513909
2766,125228.972163351
2767,108654.28641021
2768,138879.207159697
2769,136591.18588767
2770,193454.550013513
2771,140389.407546576
2772,138577.250423748
2773,127436.174171986
2774,122759.915984463
2775,109509.740423266
2776,131443.347925676
2777,158178.461470664
2778,148573.481008682
2779,108240.978124008
2780,118695.166681241
2781,120419.56773984
2782,105091.487020147
2783,99412.7368486816
2784,122972.704597408
2785,120349.733206406
2786,101208.712386185
2787,131069.250324831
2788,96739.6603042442
2789,149549.846624425
2790,123631.269924745
2791,118584.739398169
2792,93928.4532868713
2793,183276.420305685
2794,99318.1862443858
2795,122029.722407063
2796,137017.934989458
2797,130178.85059357
2798,104070.967858611
2799,126271.296697192
2800,105611.206114085
2801,123252.420277194
2802,132727.956823564
2803,150830.220638271
2804,131080.983896848
2805,135830.932492833
2806,124160.895122957
2807,205697.802726587
2808,149014.849127738
2809,179329.600892409
2810,140628.315253192
2811,145499.55332638
2812,169673.197064468
2813,145559.768883009
2814,138597.805068609
2815,125600.558938534
2816,212354.203539833
2817,152058.781331918
2818,140910.033786054
2819,180868.336480425
2820,126109.531205371
2821,129007.545077621
2822,154329.705289058
2823,154230.136845551
2824,145704.466596936
2825,135698.014750878
2826,138903.451258344
2827,147620.473720573
2828,191026.22665632
2829,179232.759111489
2830,212484.093738296
2831,212484.093738296
2832,184115.943892091
2833,269361.90713575
2834,212484.093738296
2835,206106.615540364
2836,212484.093738296
2837,151891.036013582
2838,168346.337257603
2839,197906.748141749
2840,212765.862010507
2841,212358.546800768
2842,212358.546800768
2843,170491.321131172
2844,169673.197064468
2845,154299.362190702
2846,212318.623859074
2847,198512.798557039
2848,261787.051668673
2849,206717.884434273
2850,277569.009681743
2851,219963.528935082
2852,212765.862010507
2853,210133.150951466
2854,150506.512581321
2855,206001.787149239
2856,213353.787310044
